Name,Time,Cumulative PnL
OfiStrategy,2022-May-03 13:56:02.397862,3988691.335299
OfiStrategy,2022-May-03 13:57:02.622940,4536249.175299
OfiStrategy,2022-May-03 13:58:03.131307,4303795.375299
OfiStrategy,2022-May-03 13:59:03.199207,4443267.655299
OfiStrategy,2022-May-03 14:00:03.276165,4706715.295299
OfiStrategy,2022-May-03 14:01:03.537339,4742874.775299
OfiStrategy,2022-May-03 14:02:03.602053,4846187.575299
OfiStrategy,2022-May-03 14:03:03.709670,4804862.455299
OfiStrategy,2022-May-03 14:04:03.866249,4768702.975299
OfiStrategy,2022-May-03 14:05:04.154725,4851353.215299
OfiStrategy,2022-May-03 14:06:04.226940,4841021.935299
OfiStrategy,2022-May-03 14:07:04.359479,4789365.535299
OfiStrategy,2022-May-03 14:08:04.403334,4339954.855299
OfiStrategy,2022-May-03 14:09:04.478116,3988691.335299
OfiStrategy,2022-May-03 14:10:04.654203,3983525.695299
OfiStrategy,2022-May-03 14:11:04.741786,3895709.815299
OfiStrategy,2022-May-03 14:12:05.159385,3957697.495299
OfiStrategy,2022-May-03 14:13:05.273415,3931869.295299
OfiStrategy,2022-May-03 14:14:05.403869,4071341.575299
OfiStrategy,2022-May-03 14:15:05.507416,4355451.775299
OfiStrategy,2022-May-03 14:16:05.554201,4014519.535299
OfiStrategy,2022-May-03 14:17:05.586434,4164323.095299
OfiStrategy,2022-May-03 14:18:05.795497,4272801.535299
OfiStrategy,2022-May-03 14:19:06.067049,4417439.455299
OfiStrategy,2022-May-03 14:20:06.313270,4277967.175299
OfiStrategy,2022-May-03 14:21:06.602082,4536249.175299
OfiStrategy,2022-May-03 14:22:06.909412,4133329.255299
OfiStrategy,2022-May-03 14:23:06.928724,4381279.975299
OfiStrategy,2022-May-03 14:24:06.953596,4283132.815299
OfiStrategy,2022-May-03 14:25:07.035204,4370948.695299
OfiStrategy,2022-May-03 14:26:07.123777,4603402.495299
OfiStrategy,2022-May-03 14:27:07.211664,4691218.375299
OfiStrategy,2022-May-03 14:28:07.442492,4680887.095299
OfiStrategy,2022-May-03 14:29:07.521032,4722212.215299
OfiStrategy,2022-May-03 14:30:07.784932,4923672.175299
OfiStrategy,2022-May-03 14:31:07.855554,4603402.495299
OfiStrategy,2022-May-03 14:32:07.874241,5063144.455299
OfiStrategy,2022-May-03 14:33:07.917184,5223279.295299
OfiStrategy,2022-May-03 14:34:07.971817,5223279.295299
OfiStrategy,2022-May-03 14:35:08.078094,5176788.535299
OfiStrategy,2022-May-03 14:36:08.199991,4841021.935299
OfiStrategy,2022-May-03 14:37:08.213988,4841021.935299
OfiStrategy,2022-May-03 14:38:08.422840,4732543.495299
OfiStrategy,2022-May-03 14:39:08.568651,4706715.295299
OfiStrategy,2022-May-03 14:40:08.920389,4629230.695299
OfiStrategy,2022-May-03 14:41:09.114579,4443267.655299
OfiStrategy,2022-May-03 14:42:09.540888,4443267.655299
OfiStrategy,2022-May-03 14:43:09.911778,4334789.215299
OfiStrategy,2022-May-03 14:44:10.012755,4200482.575299
OfiStrategy,2022-May-03 14:45:10.041312,4076507.215299
OfiStrategy,2022-May-03 14:46:10.065054,4221145.135299
OfiStrategy,2022-May-03 14:47:10.221748,3911206.735299
OfiStrategy,2022-May-03 14:48:10.294928,3952531.855299
OfiStrategy,2022-May-03 14:49:10.458778,4086838.495299
OfiStrategy,2022-May-03 14:50:10.705253,3916372.375299
OfiStrategy,2022-May-03 14:51:11.018211,4112666.695299
OfiStrategy,2022-May-03 14:52:11.295697,4184985.655299
OfiStrategy,2022-May-03 14:53:11.414940,4184985.655299
OfiStrategy,2022-May-03 14:54:11.521043,4355451.775299
OfiStrategy,2022-May-03 14:55:11.639302,4345120.495299
OfiStrategy,2022-May-03 14:56:11.758706,4355451.775299
OfiStrategy,2022-May-03 14:57:12.241433,4479427.135299
OfiStrategy,2022-May-03 14:58:12.368982,4329623.575299
OfiStrategy,2022-May-03 14:59:12.925632,4593071.215299
OfiStrategy,2022-May-03 15:00:13.031582,4608568.135299
OfiStrategy,2022-May-03 15:01:13.084933,4422605.095299
OfiStrategy,2022-May-03 15:02:13.194607,4613733.775299
OfiStrategy,2022-May-03 15:03:13.248384,4753206.055299
OfiStrategy,2022-May-03 15:04:13.740876,4820359.375299
OfiStrategy,2022-May-03 15:05:13.781320,5166457.255299
OfiStrategy,2022-May-03 15:06:13.934541,5181954.175299
OfiStrategy,2022-May-03 15:07:14.149229,5274935.695299
OfiStrategy,2022-May-03 15:08:14.232432,5770837.135299
OfiStrategy,2022-May-03 15:09:14.341851,5868984.295299
OfiStrategy,2022-May-03 15:10:14.379895,5528052.055299
OfiStrategy,2022-May-03 15:11:14.595919,5450567.455299
OfiStrategy,2022-May-03 15:12:14.802873,5605536.655299
OfiStrategy,2022-May-03 15:13:15.036824,5445401.815299
OfiStrategy,2022-May-03 15:14:15.298161,5466064.375299
OfiStrategy,2022-May-03 15:15:15.439645,5822493.535299
OfiStrategy,2022-May-03 15:16:15.514244,5925806.335299
OfiStrategy,2022-May-03 15:17:15.682059,5440236.175299
OfiStrategy,2022-May-03 15:18:15.739910,5584874.095299
OfiStrategy,2022-May-03 15:19:15.803813,5698518.175299
OfiStrategy,2022-May-03 15:20:16.318927,5848321.735299
OfiStrategy,2022-May-03 15:21:16.399659,5936137.615299
OfiStrategy,2022-May-03 15:22:16.560884,5956800.175299
OfiStrategy,2022-May-03 15:23:16.734044,5941303.255299
OfiStrategy,2022-May-03 15:24:16.985969,5961965.815299
OfiStrategy,2022-May-03 15:25:17.378473,6065278.615299
OfiStrategy,2022-May-03 15:26:17.617140,5998125.295299
OfiStrategy,2022-May-03 15:27:17.838364,5941303.255299
OfiStrategy,2022-May-03 15:28:18.043382,5853487.375299
OfiStrategy,2022-May-03 15:29:18.195207,5843156.095299
OfiStrategy,2022-May-03 15:30:18.761662,6029119.135299
OfiStrategy,2022-May-03 15:31:18.891225,6018787.855299
OfiStrategy,2022-May-03 15:32:19.238099,6060112.975299
OfiStrategy,2022-May-03 15:33:19.487376,6235744.735299
OfiStrategy,2022-May-03 15:34:19.745451,6416542.135299
OfiStrategy,2022-May-03 15:35:19.785794,5941303.255299
OfiStrategy,2022-May-03 15:36:19.939052,5936137.615299
OfiStrategy,2022-May-03 15:37:20.357044,5951634.535299
OfiStrategy,2022-May-03 15:38:20.423425,5806996.615299
OfiStrategy,2022-May-03 15:39:20.562344,5719180.735299
OfiStrategy,2022-May-03 15:40:20.689350,5925806.335299
OfiStrategy,2022-May-03 15:41:20.916197,5925806.335299
OfiStrategy,2022-May-03 15:42:21.438432,5977462.735299
OfiStrategy,2022-May-03 15:43:21.538138,5967131.455299
OfiStrategy,2022-May-03 15:44:22.230100,5899978.135299
OfiStrategy,2022-May-03 15:45:22.618785,5848321.735299
OfiStrategy,2022-May-03 15:46:22.754501,5559045.895299
OfiStrategy,2022-May-03 15:47:22.906152,5765671.495299
OfiStrategy,2022-May-03 15:48:23.101300,5765671.495299
OfiStrategy,2022-May-03 15:49:23.501113,5745008.935299
OfiStrategy,2022-May-03 15:50:23.674224,5683021.255299
OfiStrategy,2022-May-03 15:51:24.076038,5698518.175299
OfiStrategy,2022-May-03 15:52:24.265314,5806996.615299
OfiStrategy,2022-May-03 15:53:24.856510,5652027.415299
OfiStrategy,2022-May-03 15:54:25.012963,5874149.935299
OfiStrategy,2022-May-03 15:55:25.117393,5858653.015299
OfiStrategy,2022-May-03 15:56:25.169961,5796665.335299
OfiStrategy,2022-May-03 15:57:25.267675,5843156.095299
OfiStrategy,2022-May-03 15:58:25.369413,5848321.735299
OfiStrategy,2022-May-03 15:59:25.490160,5925806.335299
OfiStrategy,2022-May-03 16:00:25.661658,5843156.095299
OfiStrategy,2022-May-03 16:01:25.839867,5889646.855299
OfiStrategy,2022-May-03 16:02:26.029913,6251241.655299
OfiStrategy,2022-May-03 16:03:26.246177,6235744.735299
OfiStrategy,2022-May-03 16:04:26.647666,6194419.615299
OfiStrategy,2022-May-03 16:05:26.937293,5822493.535299
OfiStrategy,2022-May-03 16:06:27.033701,5409242.335299
OfiStrategy,2022-May-03 16:07:27.264773,5259438.775299
OfiStrategy,2022-May-03 16:08:27.377952,5192285.455299
OfiStrategy,2022-May-03 16:09:27.428203,4954666.015299
OfiStrategy,2022-May-03 16:10:27.652861,5026984.975299
OfiStrategy,2022-May-03 16:11:27.817550,5006322.415299
OfiStrategy,2022-May-03 16:12:28.162829,5052813.175299
OfiStrategy,2022-May-03 16:13:28.332064,5280101.335299
OfiStrategy,2022-May-03 16:14:28.358984,5383414.135299
OfiStrategy,2022-May-03 16:15:28.459860,5383414.135299
OfiStrategy,2022-May-03 16:16:28.625372,5331757.735299
OfiStrategy,2022-May-03 16:17:28.726530,5207782.375299
OfiStrategy,2022-May-03 16:18:28.840185,5135463.415299
OfiStrategy,2022-May-03 16:19:28.862149,5429904.895299
OfiStrategy,2022-May-03 16:20:28.909556,5486726.935299
OfiStrategy,2022-May-03 16:21:28.986400,5574542.815299
OfiStrategy,2022-May-03 16:22:29.375165,5502223.855299
OfiStrategy,2022-May-03 16:23:29.533707,5605536.655299
OfiStrategy,2022-May-03 16:24:29.594973,5605536.655299
OfiStrategy,2022-May-03 16:25:29.900806,5398911.055299
OfiStrategy,2022-May-03 16:26:30.158764,5553880.255299
OfiStrategy,2022-May-03 16:27:30.325804,5445401.815299
OfiStrategy,2022-May-03 16:28:30.669548,5672689.975299
OfiStrategy,2022-May-03 16:29:30.801810,5342089.015299
OfiStrategy,2022-May-03 16:30:30.930897,5016653.695299
OfiStrategy,2022-May-03 16:31:31.140867,5192285.455299
OfiStrategy,2022-May-03 16:32:31.549990,5057978.815299
OfiStrategy,2022-May-03 16:33:31.618113,5202616.735299
OfiStrategy,2022-May-03 16:34:31.626116,5145794.695299
OfiStrategy,2022-May-03 16:35:31.827941,5171622.895299
OfiStrategy,2022-May-03 16:36:31.981658,5367917.215299
OfiStrategy,2022-May-03 16:37:32.276491,5393745.415299
OfiStrategy,2022-May-03 16:38:32.304008,5414407.975299
OfiStrategy,2022-May-03 16:39:32.486915,5218113.655299
OfiStrategy,2022-May-03 16:40:32.623771,5259438.775299
OfiStrategy,2022-May-03 16:41:32.908602,5342089.015299
OfiStrategy,2022-May-03 16:42:33.061833,5553880.255299
OfiStrategy,2022-May-03 16:43:33.317289,5507389.495299
OfiStrategy,2022-May-03 16:44:33.510309,5507389.495299
OfiStrategy,2022-May-03 16:45:33.633931,5398911.055299
OfiStrategy,2022-May-03 16:46:33.867304,5264604.415299
OfiStrategy,2022-May-03 16:47:33.996600,5388579.775299
OfiStrategy,2022-May-03 16:48:34.081605,5543548.975299
OfiStrategy,2022-May-03 16:49:34.395890,5254273.135299
OfiStrategy,2022-May-03 16:50:34.486403,5326592.095299
OfiStrategy,2022-May-03 16:51:34.603974,5342089.015299
OfiStrategy,2022-May-03 16:52:34.633101,5378248.495299
OfiStrategy,2022-May-03 16:53:34.944231,5357585.935299
OfiStrategy,2022-May-03 16:54:35.127019,5388579.775299
OfiStrategy,2022-May-03 16:55:35.400495,5011488.055299
OfiStrategy,2022-May-03 16:56:35.630296,5047647.535299
OfiStrategy,2022-May-03 16:57:35.885506,5249107.495299
OfiStrategy,2022-May-03 16:58:35.923557,5455733.095299
OfiStrategy,2022-May-03 16:59:36.032590,5398911.055299
OfiStrategy,2022-May-03 17:00:36.181035,5683021.255299
OfiStrategy,2022-May-03 17:01:36.297775,5796665.335299
OfiStrategy,2022-May-03 17:02:36.385696,5672689.975299
OfiStrategy,2022-May-03 17:03:36.484773,5522886.415299
OfiStrategy,2022-May-03 17:04:37.001792,5481561.295299
OfiStrategy,2022-May-03 17:05:37.083482,5553880.255299
OfiStrategy,2022-May-03 17:06:37.379954,5404076.695299
OfiStrategy,2022-May-03 17:07:37.480291,5538383.335299
OfiStrategy,2022-May-03 17:08:37.563151,5621033.575299
OfiStrategy,2022-May-03 17:09:37.590896,5714015.095299
OfiStrategy,2022-May-03 17:10:37.887062,5703683.815299
OfiStrategy,2022-May-03 17:11:38.006541,5760505.855299
OfiStrategy,2022-May-03 17:12:38.300532,5941303.255299
OfiStrategy,2022-May-03 17:13:38.806640,5941303.255299
OfiStrategy,2022-May-03 17:14:38.893081,6029119.135299
OfiStrategy,2022-May-03 17:15:38.989686,6039450.415299
OfiStrategy,2022-May-03 17:16:39.230618,6168591.415299
OfiStrategy,2022-May-03 17:17:39.310041,6163425.775299
OfiStrategy,2022-May-03 17:18:39.570897,6142763.215299
OfiStrategy,2022-May-03 17:19:39.694931,6008456.575299
OfiStrategy,2022-May-03 17:20:40.106754,6080775.535299
OfiStrategy,2022-May-03 17:21:40.256646,6158260.135299
OfiStrategy,2022-May-03 17:22:40.538212,6163425.775299
OfiStrategy,2022-May-03 17:23:40.705136,5925806.335299
OfiStrategy,2022-May-03 17:24:40.751484,5853487.375299
OfiStrategy,2022-May-03 17:25:40.949827,5837990.455299
OfiStrategy,2022-May-03 17:26:41.133065,5858653.015299
OfiStrategy,2022-May-03 17:27:41.305138,5817327.895299
OfiStrategy,2022-May-03 17:28:41.419143,5688186.895299
OfiStrategy,2022-May-03 17:29:41.804888,5662358.695299
OfiStrategy,2022-May-03 17:30:41.879513,5832824.815299
OfiStrategy,2022-May-03 17:31:42.259123,5760505.855299
OfiStrategy,2022-May-03 17:32:42.480951,5868984.295299
OfiStrategy,2022-May-03 17:33:42.750883,5956800.175299
OfiStrategy,2022-May-03 17:34:42.913120,6039450.415299
OfiStrategy,2022-May-03 17:35:43.121300,5961965.815299
OfiStrategy,2022-May-03 17:36:43.323803,5982628.375299
OfiStrategy,2022-May-03 17:37:43.633394,6044616.055299
OfiStrategy,2022-May-03 17:38:44.019698,6029119.135299
OfiStrategy,2022-May-03 17:39:44.105445,6091106.815299
OfiStrategy,2022-May-03 17:40:44.340891,6023953.495299
OfiStrategy,2022-May-03 17:41:45.059301,5941303.255299
OfiStrategy,2022-May-03 17:42:45.143090,6003290.935299
OfiStrategy,2022-May-03 17:43:45.254801,6044616.055299
OfiStrategy,2022-May-03 17:44:45.481931,6215082.175299
OfiStrategy,2022-May-03 17:45:45.673754,6158260.135299
OfiStrategy,2022-May-03 17:46:45.892069,6220247.815299
OfiStrategy,2022-May-03 17:47:46.059666,6054947.335299
OfiStrategy,2022-May-03 17:48:46.266369,6018787.855299
OfiStrategy,2022-May-03 17:49:46.550033,5946468.895299
OfiStrategy,2022-May-03 17:50:46.803881,5987794.015299
OfiStrategy,2022-May-03 17:51:47.064915,5899978.135299
OfiStrategy,2022-May-03 17:52:47.341504,5843156.095299
OfiStrategy,2022-May-03 17:53:47.610523,5812162.255299
OfiStrategy,2022-May-03 17:54:47.889836,5693352.535299
OfiStrategy,2022-May-03 17:55:48.288883,5693352.535299
OfiStrategy,2022-May-03 17:56:48.578841,5641696.135299
OfiStrategy,2022-May-03 17:57:48.861297,5641696.135299
OfiStrategy,2022-May-03 17:58:49.149457,5703683.815299
OfiStrategy,2022-May-03 17:59:49.334759,5703683.815299
OfiStrategy,2022-May-03 18:00:49.713686,5621033.575299
OfiStrategy,2022-May-03 18:01:49.849306,5367917.215299
OfiStrategy,2022-May-03 18:02:50.234521,5238776.215299
OfiStrategy,2022-May-03 18:03:50.499632,5243941.855299
OfiStrategy,2022-May-03 18:04:50.758287,5347254.655299
OfiStrategy,2022-May-03 18:05:51.145556,5171622.895299
OfiStrategy,2022-May-03 18:06:51.388196,5073475.735299
OfiStrategy,2022-May-03 18:07:51.645213,5176788.535299
OfiStrategy,2022-May-03 18:08:51.888677,5140629.055299
OfiStrategy,2022-May-03 18:09:51.969837,5238776.215299
OfiStrategy,2022-May-03 18:10:52.229661,5068310.095299
OfiStrategy,2022-May-03 18:11:52.382795,5088972.655299
OfiStrategy,2022-May-03 18:12:52.676201,4928837.815299
OfiStrategy,2022-May-03 18:13:52.954016,4763537.335299
OfiStrategy,2022-May-03 18:14:53.137923,4727377.855299
OfiStrategy,2022-May-03 18:15:53.508414,4644727.615299
OfiStrategy,2022-May-03 18:16:53.613952,4515586.615299
OfiStrategy,2022-May-03 18:17:53.801185,4531083.535299
OfiStrategy,2022-May-03 18:18:53.991265,4598236.855299
OfiStrategy,2022-May-03 18:19:54.180224,4505255.335299
OfiStrategy,2022-May-03 18:20:54.488253,4376114.335299
OfiStrategy,2022-May-03 18:21:54.522521,4355451.775299
OfiStrategy,2022-May-03 18:22:54.704220,4500089.695299
OfiStrategy,2022-May-03 18:23:54.804581,4541414.815299
OfiStrategy,2022-May-03 18:24:54.892101,4541414.815299
OfiStrategy,2022-May-03 18:25:55.042803,4448433.295299
OfiStrategy,2022-May-03 18:26:55.397063,4376114.335299
OfiStrategy,2022-May-03 18:27:55.500201,4432936.375299
OfiStrategy,2022-May-03 18:28:55.755994,4443267.655299
OfiStrategy,2022-May-03 18:29:56.221171,4329623.575299
OfiStrategy,2022-May-03 18:30:56.426750,4438102.015299
OfiStrategy,2022-May-03 18:31:56.498384,4458764.575299
OfiStrategy,2022-May-03 18:32:56.676133,4618899.415299
OfiStrategy,2022-May-03 18:33:56.842022,4613733.775299
OfiStrategy,2022-May-03 18:34:57.003500,4804862.455299
OfiStrategy,2022-May-03 18:35:57.145724,4975328.575299
OfiStrategy,2022-May-03 18:36:57.396188,5057978.815299
OfiStrategy,2022-May-03 18:37:57.624130,5068310.095299
OfiStrategy,2022-May-03 18:38:57.841335,4887512.695299
OfiStrategy,2022-May-03 18:39:57.956741,4458764.575299
OfiStrategy,2022-May-03 18:40:58.050867,4184985.655299
OfiStrategy,2022-May-03 18:41:58.086894,4102335.415299
OfiStrategy,2022-May-03 18:42:58.197777,3978360.055299
OfiStrategy,2022-May-03 18:43:58.229859,4184985.655299
OfiStrategy,2022-May-03 18:44:58.324219,4665390.175299
OfiStrategy,2022-May-03 18:45:58.410731,4531083.535299
OfiStrategy,2022-May-03 18:46:58.426330,4303795.375299
OfiStrategy,2022-May-03 18:47:58.519460,4515586.615299
OfiStrategy,2022-May-03 18:48:58.544851,4644727.615299
OfiStrategy,2022-May-03 18:49:58.576377,4851353.215299
OfiStrategy,2022-May-03 18:50:58.605477,4851353.215299
OfiStrategy,2022-May-03 18:51:58.925369,5032150.615299
OfiStrategy,2022-May-03 18:52:59.131395,5125132.135299
OfiStrategy,2022-May-03 18:53:59.256720,5068310.095299
OfiStrategy,2022-May-03 18:54:59.325112,5063144.455299
OfiStrategy,2022-May-03 18:55:59.351077,5212948.015299
OfiStrategy,2022-May-03 18:56:59.379500,5373082.855299
OfiStrategy,2022-May-03 18:57:59.526502,5274935.695299
OfiStrategy,2022-May-03 18:58:59.588538,5373082.855299
OfiStrategy,2022-May-03 18:59:59.693402,5610702.295299
OfiStrategy,2022-May-03 19:00:59.735553,5600371.015299
OfiStrategy,2022-May-03 19:02:00.013728,5610702.295299
OfiStrategy,2022-May-03 19:03:00.084593,5466064.375299
OfiStrategy,2022-May-03 19:04:00.106209,5528052.055299
OfiStrategy,2022-May-03 19:05:00.288306,5388579.775299
OfiStrategy,2022-May-03 19:06:00.344207,5445401.815299
OfiStrategy,2022-May-03 19:07:00.417857,5626199.215299
OfiStrategy,2022-May-03 19:08:00.475783,5915475.055299
OfiStrategy,2022-May-03 19:09:00.585518,5837990.455299
OfiStrategy,2022-May-03 19:10:00.757861,5786334.055299
OfiStrategy,2022-May-03 19:11:01.087175,5765671.495299
OfiStrategy,2022-May-03 19:12:01.254278,5832824.815299
OfiStrategy,2022-May-03 19:13:01.475815,5822493.535299
OfiStrategy,2022-May-03 19:14:01.663111,5765671.495299
OfiStrategy,2022-May-03 19:15:01.950426,5868984.295299
OfiStrategy,2022-May-03 19:16:02.078705,5688186.895299
OfiStrategy,2022-May-03 19:17:02.124342,5703683.815299
OfiStrategy,2022-May-03 19:18:02.243051,5729512.015299
OfiStrategy,2022-May-03 19:19:02.359672,5486726.935299
OfiStrategy,2022-May-03 19:20:02.388992,5414407.975299
OfiStrategy,2022-May-03 19:21:02.599629,5683021.255299
OfiStrategy,2022-May-03 19:22:02.668549,5579708.455299
OfiStrategy,2022-May-03 19:23:02.839354,5574542.815299
OfiStrategy,2022-May-03 19:24:02.905563,5032150.615299
OfiStrategy,2022-May-03 19:25:03.077957,5212948.015299
OfiStrategy,2022-May-03 19:26:03.229946,5119966.495299
OfiStrategy,2022-May-03 19:27:03.733131,5311095.175299
OfiStrategy,2022-May-03 19:28:03.793722,5419573.615299
OfiStrategy,2022-May-03 19:29:03.835173,5223279.295299
OfiStrategy,2022-May-03 19:30:04.039251,5290432.615299
OfiStrategy,2022-May-03 19:31:04.093570,5336923.375299
OfiStrategy,2022-May-03 19:32:04.227467,5316260.815299
OfiStrategy,2022-May-03 19:33:04.287995,5011488.055299
OfiStrategy,2022-May-03 19:34:04.384039,5429904.895299
OfiStrategy,2022-May-03 19:35:04.556793,5414407.975299
OfiStrategy,2022-May-03 19:36:04.581233,5088972.655299
OfiStrategy,2022-May-03 19:37:04.625576,4939169.095299
OfiStrategy,2022-May-03 19:38:04.684756,4954666.015299
OfiStrategy,2022-May-03 19:39:04.789489,5021819.335299
OfiStrategy,2022-May-03 19:40:04.807728,4742874.775299
OfiStrategy,2022-May-03 19:41:04.903185,4541414.815299
OfiStrategy,2022-May-03 19:42:05.043772,4582739.935299
OfiStrategy,2022-May-03 19:43:05.142203,4463930.215299
OfiStrategy,2022-May-03 19:44:05.202256,4458764.575299
OfiStrategy,2022-May-03 19:45:05.325437,4443267.655299
OfiStrategy,2022-May-03 19:46:05.572088,4453598.935299
OfiStrategy,2022-May-03 19:47:05.681200,4784199.895299
OfiStrategy,2022-May-03 19:48:05.778575,4825525.015299
OfiStrategy,2022-May-03 19:49:05.902671,4944334.735299
OfiStrategy,2022-May-03 19:50:06.043387,4582739.935299
OfiStrategy,2022-May-03 19:51:06.122874,4670555.815299
OfiStrategy,2022-May-03 19:52:06.278105,4799696.815299
OfiStrategy,2022-May-03 19:53:06.407101,5202616.735299
OfiStrategy,2022-May-03 19:54:06.505619,5311095.175299
OfiStrategy,2022-May-03 19:55:06.662311,5280101.335299
OfiStrategy,2022-May-03 19:56:06.687964,5212948.015299
OfiStrategy,2022-May-03 19:57:06.743814,5249107.495299
OfiStrategy,2022-May-03 19:58:06.851597,5135463.415299
OfiStrategy,2022-May-03 19:59:06.934063,5207782.375299
OfiStrategy,2022-May-03 20:00:07.026673,5207782.375299
OfiStrategy,2022-May-03 20:01:07.322238,5207782.375299
OfiStrategy,2022-May-03 20:02:08.526722,5207782.375299
OfiStrategy,2022-May-03 20:03:18.412683,5207782.375299
OfiStrategy,2022-May-03 20:05:14.207610,5207782.375299
OfiStrategy,2022-May-03 20:06:17.994270,5207782.375299
OfiStrategy,2022-May-03 20:07:23.119844,5207782.375299
OfiStrategy,2022-May-03 20:08:36.403792,5207782.375299
OfiStrategy,2022-May-03 20:10:08.657340,5207782.375299
OfiStrategy,2022-May-03 20:11:35.124657,5207782.375299
OfiStrategy,2022-May-03 20:13:06.227799,5207782.375299
OfiStrategy,2022-May-03 20:15:52.971795,5207782.375299
OfiStrategy,2022-May-03 20:17:05.661415,5207782.375299
OfiStrategy,2022-May-03 20:18:50.316643,5207782.375299
OfiStrategy,2022-May-03 20:20:31.092195,5207782.375299
OfiStrategy,2022-May-03 20:21:52.853753,5207782.375299
OfiStrategy,2022-May-03 20:22:53.678568,5207782.375299
OfiStrategy,2022-May-03 20:23:58.948936,5207782.375299
OfiStrategy,2022-May-03 20:25:29.638202,5207782.375299
OfiStrategy,2022-May-03 20:26:46.019188,5207782.375299
OfiStrategy,2022-May-03 20:28:47.840432,5207782.375299
OfiStrategy,2022-May-03 20:30:17.226419,5207782.375299
OfiStrategy,2022-May-03 20:32:09.017604,5207782.375299
OfiStrategy,2022-May-03 20:33:17.545672,5207782.375299
OfiStrategy,2022-May-03 20:34:58.202202,5207782.375299
OfiStrategy,2022-May-03 20:36:12.221068,5207782.375299
OfiStrategy,2022-May-03 20:37:39.713736,5207782.375299
OfiStrategy,2022-May-03 20:43:04.340079,5207782.375299
OfiStrategy,2022-May-03 20:44:43.836099,5207782.375299
OfiStrategy,2022-May-03 20:45:59.843824,5207782.375299
OfiStrategy,2022-May-03 20:47:05.753125,5207782.375299
OfiStrategy,2022-May-03 20:49:06.806294,5207782.375299
OfiStrategy,2022-May-03 20:50:43.461104,5207782.375299
OfiStrategy,2022-May-03 20:56:13.285703,5207782.375299
OfiStrategy,2022-May-03 20:58:27.607682,5207782.375299
OfiStrategy,2022-May-03 21:00:00.036350,5207782.375299
OfiStrategy,2022-May-04 04:00:00,5207782.375299
OfiStrategy,2022-May-04 12:54:26.687148,5207782.375299
OfiStrategy,2022-May-04 12:59:08.182428,5207782.375299
OfiStrategy,2022-May-04 13:30:00.136215,5207782.375299
OfiStrategy,2022-May-04 13:31:00.165091,5383414.135299
OfiStrategy,2022-May-04 13:32:00.192642,5140629.055299
OfiStrategy,2022-May-04 13:33:00.306063,5021819.335299
OfiStrategy,2022-May-04 13:34:00.374678,4964997.295299
OfiStrategy,2022-May-04 13:35:00.436955,4928837.815299
OfiStrategy,2022-May-04 13:36:00.465207,4964997.295299
OfiStrategy,2022-May-04 13:37:00.509616,5212948.015299
OfiStrategy,2022-May-04 13:38:00.630196,5006322.415299
OfiStrategy,2022-May-04 13:39:00.763774,5125132.135299
OfiStrategy,2022-May-04 13:40:00.872078,4985659.855299
OfiStrategy,2022-May-04 13:41:00.958089,5367917.215299
OfiStrategy,2022-May-04 13:42:01.145689,5140629.055299
OfiStrategy,2022-May-04 13:43:01.270178,5238776.215299
OfiStrategy,2022-May-04 13:44:01.422533,5094138.295299
OfiStrategy,2022-May-04 13:45:01.578604,5311095.175299
OfiStrategy,2022-May-04 13:46:01.638365,5460898.735299
OfiStrategy,2022-May-04 13:47:01.874881,5254273.135299
OfiStrategy,2022-May-04 13:48:02.008772,5264604.415299
OfiStrategy,2022-May-04 13:49:02.120710,5398911.055299
OfiStrategy,2022-May-04 13:50:02.209793,5486726.935299
OfiStrategy,2022-May-04 13:51:02.242438,5383414.135299
OfiStrategy,2022-May-04 13:52:02.312212,5326592.095299
OfiStrategy,2022-May-04 13:53:02.335878,5378248.495299
OfiStrategy,2022-May-04 13:54:02.373928,5274935.695299
OfiStrategy,2022-May-04 13:55:02.499721,5032150.615299
OfiStrategy,2022-May-04 13:56:02.613020,5223279.295299
OfiStrategy,2022-May-04 13:57:02.735193,5171622.895299
OfiStrategy,2022-May-04 13:58:02.912724,4897843.975299
OfiStrategy,2022-May-04 13:59:03.131019,4949500.375299
OfiStrategy,2022-May-04 14:00:03.274278,4768702.975299
OfiStrategy,2022-May-04 14:01:03.376724,4608568.135299
OfiStrategy,2022-May-04 14:02:03.642219,4644727.615299
OfiStrategy,2022-May-04 14:03:03.692647,4727377.855299
OfiStrategy,2022-May-04 14:04:03.751033,4711880.935299
OfiStrategy,2022-May-04 14:05:03.837583,4670555.815299
OfiStrategy,2022-May-04 14:06:03.971685,4417439.455299
OfiStrategy,2022-May-04 14:07:04.059558,4386445.615299
OfiStrategy,2022-May-04 14:08:04.238823,4417439.455299
OfiStrategy,2022-May-04 14:09:04.455249,4567243.015299
OfiStrategy,2022-May-04 14:10:04.570365,4443267.655299
OfiStrategy,2022-May-04 14:11:04.620226,4603402.495299
OfiStrategy,2022-May-04 14:12:04.730469,4634396.335299
OfiStrategy,2022-May-04 14:13:04.780989,4644727.615299
OfiStrategy,2022-May-04 14:14:05.022625,4469095.855299
OfiStrategy,2022-May-04 14:15:05.070556,4184985.655299
OfiStrategy,2022-May-04 14:16:05.155723,4215979.495299
OfiStrategy,2022-May-04 14:17:05.236494,4231476.415299
OfiStrategy,2022-May-04 14:18:05.377906,4241807.695299
